what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828886043
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828893282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828898868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828905113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828906376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828907144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828908600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466828910758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828912481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828913443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828914449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828922286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828932046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828936447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828949334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828956871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828961771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828968206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828977119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828980414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828985487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466828991969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828995547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466828998295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466828999773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1466829003516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466829005994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466829020979
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466829022699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466829030595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1466829037782
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1466829041229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466829068873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1466829071268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1466829123619
